organism_level_trait	QTL_Chr	QTL	mediator_transcript	mediator_gene	eQTL	mediation_estimate	adjusted_p	prop_med	q99_mediator
Albendazole_q90.TOF	II	2222527	F49E11.1k.1	mbk-2	12618952	0.00254791415920338	0.818	NA	Other genes
Albendazole_q90.TOF	II	2222527	R03D7.2.1	R03D7.2	10923881	0.00196377460203959	0.818	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y38E10A.5.1	clec-4	749717	0.00338184104658663	0.818	NA	Other genes
Albendazole_q90.TOF	II	2222527	K06C4.17.1	frpr-13	2476363	0.00176645188703954	0.819	NA	Other genes
Albendazole_q90.TOF	II	2222527	C08F11.14	C08F11.14	946924	0.00326487904815192	0.82	NA	Other genes
Albendazole_q90.TOF	II	2222527	F56D5.9.1	F56D5.9	1203610	0.0021539330337043	0.821	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZK250.5	math-47	1186497	0.00446983854974809	0.822	NA	Other genes
Albendazole_q90.TOF	II	2222527	B0035.12.2	sart-3	9332768	0.00147255748225865	0.823	NA	Other genes
Albendazole_q90.TOF	II	2222527	K02E7.6	K02E7.6	1075610	0.004232377616403	0.823	NA	Other genes
Albendazole_q90.TOF	II	2222527	K10B2.3a.2	clec-88	5697717	0.00179229746931049	0.823	NA	Other genes
Albendazole_q90.TOF	II	2222527	C33C12.11.1	C33C12.11	2194057	0.00164682238160764	0.826	NA	Other genes
Albendazole_q90.TOF	II	2222527	E02H1.2.1	eral-1	10055669	0.00265722098113402	0.826	NA	Other genes
Albendazole_q90.TOF	II	2222527	F45E4.1.1	arf-1.1	473231	0.000654807894872163	0.826	NA	Other genes
Albendazole_q90.TOF	II	2222527	K12H6.7.1	K12H6.7	2783452	0.00140328217152243	0.826	NA	Other genes
Albendazole_q90.TOF	II	2222527	K02E7.11.1	K02E7.11	1083817	0.00214125108429456	0.827	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y53F4B.20.1	Y53F4B.20	2476363	0.00368844502443461	0.827	NA	Other genes
Albendazole_q90.TOF	II	2222527	C27A7.6c.1	C27A7.6	11958857	0.00143585547371815	0.828	NA	Other genes
Albendazole_q90.TOF	II	2222527	F44E5.4.1	F44E5.4	11069358	0.00219047568017358	0.828	NA	Other genes
Albendazole_q90.TOF	II	2222527	F53B7.2a.1	frpr-9	946924	0.000918368616902227	0.828	NA	Other genes
Albendazole_q90.TOF	II	2222527	W04G3.8.1	lpr-3	13265642	0.00237033185687788	0.828	NA	Other genes
Albendazole_q90.TOF	II	2222527	C23H3.4a.1	sptl-1	376492	0.00133330376605528	0.829	NA	Other genes
Albendazole_q90.TOF	II	2222527	C32B5.13.1	C32B5.13	968720	0.00328068390832965	0.829	NA	Other genes
Albendazole_q90.TOF	II	2222527	E02H1.4.2	parp-2	12525946	0.000680053908279775	0.83	NA	Other genes
Albendazole_q90.TOF	II	2222527	T27D12.3.1	clec-144	11744122	0.00310404199361332	0.831	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y38E10A.28.1	Y38E10A.28	12607280	0.00304565775400415	0.831	NA	Other genes
Albendazole_q90.TOF	II	2222527	B0511.10.1	eif-3.E	13234805	0.00305787325960039	0.832	NA	Other genes
Albendazole_q90.TOF	II	2222527	T19H5.1b.1	chil-25	9479705	0.00122981277288246	0.832	NA	Other genes
Albendazole_q90.TOF	II	2222527	F10E7.1.1	F10E7.1	7033661	0.000472646175346731	0.834	NA	Other genes
Albendazole_q90.TOF	II	2222527	C14A4.11.1	ccm-3	10742641	0.000482198102945808	0.835	NA	Other genes
Albendazole_q90.TOF	II	2222527	C14A4.14.1	mrps-22	9189408	0.00152965129444109	0.835	NA	Other genes
Albendazole_q90.TOF	II	2222527	F58G11.2a.1	rde-12	355941	0.00185689519293196	0.835	NA	Other genes
Albendazole_q90.TOF	II	2222527	F09C6.4	srp-10	946924	0.00277428520698428	0.838	NA	Other genes
Albendazole_q90.TOF	II	2222527	W02A11.8.2	bath-35	13525837	0.00088081166003608	0.838	NA	Other genes
Albendazole_q90.TOF	II	2222527	T02C12.4	T02C12.4	1186497	0.00234150392676589	0.839	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y57A10A.5.1	Y57A10A.5	12132844	0.00108756827982412	0.839	NA	Other genes
Albendazole_q90.TOF	II	2222527	BE0003N10.6c.1	BE0003N10.6	5505071	0.00108537757876	0.841	NA	Other genes
Albendazole_q90.TOF	II	2222527	C54F6.13b.1	nhx-3	1186497	0.00297391150451478	0.841	NA	Other genes
Albendazole_q90.TOF	II	2222527	F59E12.5a.1	npl-4.2	5392976	0.000400661190223842	0.841	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y73B3A.13	Y73B3A.13	546631	0.00138925289360934	0.841	NA	Other genes
Albendazole_q90.TOF	II	2222527	F42A9.1a.1	dgk-4	9189408	0.000791098692638896	0.842	NA	Other genes
Albendazole_q90.TOF	II	2222527	T19D12.6.1	T19D12.6	5702393	0.00243750872351011	0.842	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y71G12B.9a.1	lin-65	13467594	0.00304038155171652	0.843	NA	Other genes
Albendazole_q90.TOF	II	2222527	K02F3.11.1	rnp-5	9154396	0.00118409240384203	0.844	NA	Other genes
Albendazole_q90.TOF	II	2222527	F56D1.4b.1	clr-1	946924	0.000336998790255716	0.845	NA	Other genes
Albendazole_q90.TOF	II	2222527	F58D12.3.1	F58D12.3	11706610	0.000431181969560615	0.845	NA	Other genes
Albendazole_q90.TOF	II	2222527	F42G2.6.1	ceh-86	2429698	0.00183896795288205	0.846	NA	Other genes
Albendazole_q90.TOF	II	2222527	B0047.2	btb-3	1677238	0.00373911741393363	0.847	NA	Other genes
Albendazole_q90.TOF	II	2222527	F49E12.8.1	F49E12.8	946924	0.00273319739649413	0.847	NA	Other genes
Albendazole_q90.TOF	II	2222527	W07A12.6.1	oac-54	9126470	0.000972105973989109	0.847	NA	Other genes
Albendazole_q90.TOF	II	2222527	C17G10.9e.1	eif-3.L	3642002	0.00135317951789682	0.848	NA	Other genes
Albendazole_q90.TOF	II	2222527	F54D5.1a.1	pcs-1	11546677	0.00135399164979212	0.848	NA	Other genes
Albendazole_q90.TOF	II	2222527	B0334.10.1	B0334.10	11286461	0.00143280987553912	0.849	NA	Other genes
Albendazole_q90.TOF	II	2222527	R13F6.6a.2	zak-1	2625621	0.00143065412540639	0.851	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y48G1C.12.1	Y48G1C.12	2769983	0.00026758352981385	0.851	NA	Other genes
Albendazole_q90.TOF	II	2222527	C34G6.6a.2	noah-1	13265642	0.00197099643589613	0.852	NA	Other genes
Albendazole_q90.TOF	II	2222527	T07D3.6	T07D3.6	902093	0.0012803693750604	0.852	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y17G7B.21a.2	Y17G7B.21	11947373	0.00276942545906831	0.853	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y52E8A.6.1	Y52E8A.6	4244581	0.00105237962339856	0.853	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZK250.13.1	ZK250.13	1832144	0.0018248097880618	0.853	NA	Other genes
Albendazole_q90.TOF	II	2222527	F48E3.8f.1	F48E3.8	13273993	0.000448139201857844	0.854	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y48G8AR.1a.2	grh-1	9780	0.00116712340978282	0.854	NA	Other genes
Albendazole_q90.TOF	II	2222527	E04F6.8.2	E04F6.8	7271017	0.000684932574264034	0.855	NA	Other genes
Albendazole_q90.TOF	II	2222527	T07F8.4.2	T07F8.4	7271017	0.000559491800036725	0.855	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZK673.4.1	ZK673.4	10628031	0.00107323537284467	0.855	NA	Other genes
Albendazole_q90.TOF	II	2222527	EEED8.14.2	EEED8.14	5418371	0.000891003274720999	0.856	NA	Other genes
Albendazole_q90.TOF	II	2222527	F18A12.4b.1	nep-8	3399258	0.0005788124954974	0.856	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZK355.2a.2	ZK355.2	3789546	0.00444627503829068	0.857	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZK355.2a.2	ZK355.2	10258422	0.00444627503829068	0.857	NA	Other genes
Albendazole_q90.TOF	II	2222527	C08F1.10.1	C08F1.10	13339660	0.00215003856938244	0.862	NA	Other genes
Albendazole_q90.TOF	II	2222527	W06F12.1d.2	lit-1	13342336	0.00193501157456845	0.862	NA	Other genes
Albendazole_q90.TOF	II	2222527	K06C4.12.1	his-22	209512	0.0054134145842002	0.863	NA	Other genes
Albendazole_q90.TOF	II	2222527	C41H7.3.1	lido-12	2701077	0.00090975859202114	0.864	NA	Other genes
Albendazole_q90.TOF	II	2222527	R04D3.4.2	R04D3.4	4390601	0.00104646870205227	0.864	NA	Other genes
Albendazole_q90.TOF	II	2222527	F42G2.5.1	F42G2.5	2181630	0.00295348690223401	0.866	NA	Other genes
Albendazole_q90.TOF	II	2222527	F45D11.1	F45D11.1	1158584	0.00250111926670204	0.866	NA	Other genes
Albendazole_q90.TOF	II	2222527	T26F2.3.1	eol-1	715409	0.000657516700196107	0.866	NA	Other genes
Albendazole_q90.TOF	II	2222527	C40D2.2.1	math-20	1722800	0.00188618262007742	0.868	NA	Other genes
Albendazole_q90.TOF	II	2222527	C24H12.11	C24H12.11	395125	0.00143157471978776	0.871	NA	Other genes
Albendazole_q90.TOF	II	2222527	F07F6.7.2	F07F6.7	11279813	0.000377843986130226	0.871	NA	Other genes
Albendazole_q90.TOF	II	2222527	K02E7.12.1	K02E7.12	1074233	0.00846569450180502	0.871	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y38E10A.7.1	lips-15	12666358	0.00120407152118875	0.871	NA	Other genes
Albendazole_q90.TOF	II	2222527	C03H5.6.1	C03H5.6	393537	0.00121342597945191	0.872	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y22D7AL.10.1	Y22D7AL.10	9189408	0.000170189984295182	0.872	NA	Other genes
Albendazole_q90.TOF	II	2222527	C37E2.1.2	idhb-1	5418371	0.000934490045765962	0.873	NA	Other genes
Albendazole_q90.TOF	II	2222527	F07B7.11.1	his-54	209512	0.0054134145842002	0.873	NA	Other genes
Albendazole_q90.TOF	II	2222527	W09H1.5.2	mecr-1	13182902	0.00034191561313907	0.873	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y57A10B.1.1	marc-5	12338473	0.00213875425063595	0.873	NA	Other genes
Albendazole_q90.TOF	II	2222527	C33F10.13.1	fbxb-88	6131540	0.00131967910552709	0.874	NA	Other genes
Albendazole_q90.TOF	II	2222527	F07B7.4.1	his-52	209512	0.0054134145842002	0.875	NA	Other genes
Albendazole_q90.TOF	II	2222527	F42G2.8.2	fbxa-4	2177009	0.00181809405814227	0.875	NA	Other genes
Albendazole_q90.TOF	II	2222527	W01G7.5.1	lem-2	14080205	0.00132426224100343	0.875	NA	Other genes
Albendazole_q90.TOF	II	2222527	W10G11.4.1	W10G11.4	5544015	0.00243627633794147	0.875	NA	Other genes
Albendazole_q90.TOF	II	2222527	K02B12.6.1	K02B12.6	946924	0.00113755306204283	0.876	NA	Other genes
Albendazole_q90.TOF	II	2222527	T10D4.13.1	ins-19	9215013	0.0016232557231378	0.876	NA	Other genes
Albendazole_q90.TOF	II	2222527	W09H1.6a.2	lec-1	13198189	0.00106708138013538	0.876	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y51H7C.15	Y51H7C.15	1462989	0.000271921856624339	0.876	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZC204.14.1	ZC204.14	1611691	0.00326003418875603	0.876	NA	Other genes
Albendazole_q90.TOF	II	2222527	F46C8.6.1	dpy-7	13265642	0.00141126293136618	0.877	NA	Other genes
Albendazole_q90.TOF	II	2222527	T03F6.3.1	T03F6.3	13427665	0.00156645917969023	0.877	NA	Other genes
Albendazole_q90.TOF	II	2222527	F58A6.9.1	F58A6.9	5078119	0.000932338235467289	0.878	NA	Other genes
Albendazole_q90.TOF	II	2222527	C33C12.10.2	C33C12.10	2196441	0.000357494665779154	0.879	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y37E11AL.1.1	Y37E11AL.1	946924	0.00073835146050955	0.879	NA	Other genes
Albendazole_q90.TOF	II	2222527	F47B8.5b.1	F47B8.5	946924	0.000821941923303954	0.88	NA	Other genes
Albendazole_q90.TOF	II	2222527	K05F6.10.1	K05F6.10	1576933	0.00366082149116107	0.88	NA	Other genes
Albendazole_q90.TOF	II	2222527	K06C4.4.1	his-20	209512	0.0054134145842002	0.88	NA	Other genes
Albendazole_q90.TOF	II	2222527	T13B5.3.2	pho-14	1100853	0.000497730558368183	0.88	NA	Other genes
Albendazole_q90.TOF	II	2222527	C32B5.1a.1	fbxc-40	965612	0.00058919519574968	0.882	NA	Other genes
Albendazole_q90.TOF	II	2222527	K08C9.4.1	col-65	13108012	0.000738594667378944	0.882	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZK675.1a.1	ptc-1	9189408	0.000469946746134055	0.882	NA	Other genes
Albendazole_q90.TOF	II	2222527	K07D4.1	K07D4.1	4278997	0.00154861532520909	0.883	NA	Other genes
Albendazole_q90.TOF	II	2222527	W09B6.4a.1	W09B6.4	1100367	0.00176025939308775	0.883	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZC204.9.1	fbxb-20	1250171	0.000273003719560206	0.883	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y34B4A.7.1	Y34B4A.7	9875099	0.00134239911931867	0.884	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y57A10A.18a.2	pqn-87	12231078	0.000781173531264232	0.884	NA	Other genes
Albendazole_q90.TOF	II	2222527	W05B2.1.2	col-94	946924	0.001538817983295	0.886	NA	Other genes
Albendazole_q90.TOF	II	2222527	C04A11.1a.1	C04A11.1	1186497	0.00182390361071175	0.887	NA	Other genes
Albendazole_q90.TOF	II	2222527	C33B4.3a.2	shn-1	11145670	0.00218917534196947	0.887	NA	Other genes
Albendazole_q90.TOF	II	2222527	F14D7.2.1	F14D7.2	13507712	0.00117691639826342	0.888	NA	Other genes
Albendazole_q90.TOF	II	2222527	F42G2.2b.1	F42G2.2	2429698	0.000307391751599019	0.888	NA	Other genes
Albendazole_q90.TOF	II	2222527	F43D9.1.1	F43D9.1	13273993	0.000375548250747724	0.889	NA	Other genes
Albendazole_q90.TOF	II	2222527	W03C9.2.1	W03C9.2	12049740	0.00191581189080254	0.889	NA	Other genes
Albendazole_q90.TOF	II	2222527	C50E10.2a.2	C50E10.2	12609559	0.00142609303623484	0.89	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y49F6B.4.1	smu-2	3444980	0.000426817505004221	0.89	NA	Other genes
Albendazole_q90.TOF	II	2222527	W02B12.6a.1	aars-1	11463997	0.000278566908858251	0.891	NA	Other genes
Albendazole_q90.TOF	II	2222527	C17G10.8.2	dhs-6	9189408	0.000394396633014619	0.892	NA	Other genes
Albendazole_q90.TOF	II	2222527	D2062.7.1	msrp-5	2626577	0.00106363677779706	0.892	NA	Other genes
Albendazole_q90.TOF	II	2222527	F44F4.10.1	F44F4.10	10868476	0.00106871177541455	0.892	NA	Other genes
Albendazole_q90.TOF	II	2222527	T11F9.6.1	nas-22	946924	0.00160874208702422	0.892	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZK546.17.1	cblc-1	4512896	0.00172848019028653	0.892	NA	Other genes
Albendazole_q90.TOF	II	2222527	W06H3.3.1	ctps-1	405719	0.000278725306364781	0.893	NA	Other genes
Albendazole_q90.TOF	II	2222527	C33C12.5.1	fbxb-38	2112565	0.00228361481817071	0.894	NA	Other genes
Albendazole_q90.TOF	II	2222527	F53G2.12a.1	F53G2.12	2465819	0.000971504955035557	0.895	NA	Other genes
Albendazole_q90.TOF	II	2222527	C40A11.1.1	math-18	1677238	0.00159595069056887	0.896	NA	Other genes
Albendazole_q90.TOF	II	2222527	C06C3.6.1	srh-48	10241725	0.000753083663418552	0.897	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZC247.2.1	ZC247.2	946924	0.00086463654192555	0.897	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y57A10A.4.1	Y57A10A.4	12054520	0.000489871528955345	0.899	NA	Other genes
Albendazole_q90.TOF	II	2222527	B0280.2.1	B0280.2	946924	0.000377271507075569	0.9	NA	Other genes
Albendazole_q90.TOF	II	2222527	B0280.2.1	B0280.2	13519520	0.000377271507075569	0.9	NA	Other genes
Albendazole_q90.TOF	II	2222527	F27C8.2.1	F27C8.2	13265642	0.000179602284476968	0.9	NA	Other genes
Albendazole_q90.TOF	II	2222527	R09D1.10.1	chil-22	9581871	0.000205362622906821	0.9	NA	Other genes
Albendazole_q90.TOF	II	2222527	F45D11.10a.1	fbxc-39	873752	0.000961207112048398	0.905	NA	Other genes
Albendazole_q90.TOF	II	2222527	F45D11.5.1	F45D11.5	1264425	0.00284570049504092	0.907	NA	Other genes
Albendazole_q90.TOF	II	2222527	T27B1.2.2	pat-9	595411	0.000568366404617413	0.907	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZK112.2d.1	ncl-1	13108012	0.00114644248702731	0.908	NA	Other genes
Albendazole_q90.TOF	II	2222527	C14A4.3.2	algn-9	12716738	0.00135933284176665	0.911	NA	Other genes
Albendazole_q90.TOF	II	2222527	C01F1.4.1	C01F1.4	4278298	0.000198343661712334	0.912	NA	Other genes
Albendazole_q90.TOF	II	2222527	C03H5.2.2	nstp-4	393537	0.000344853334997695	0.912	NA	Other genes
Albendazole_q90.TOF	II	2222527	C05C10.1.1	pho-10	10600950	0.000924201686756371	0.912	NA	Other genes
Albendazole_q90.TOF	II	2222527	F29C12.5.1	bath-45	5067883	0.00221584980367585	0.912	NA	Other genes
Albendazole_q90.TOF	II	2222527	M28.10.1	M28.10	7779364	0.000311713083947406	0.914	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y61A9LA.7a.1	Y61A9LA.7	946924	0.000425623312892668	0.915	NA	Other genes
Albendazole_q90.TOF	II	2222527	K09E3.4	K09E3.4	2208261	0.000237952294811857	0.916	NA	Other genes
Albendazole_q90.TOF	II	2222527	B0495.9.2	B0495.9	6329923	0.000948625602119191	0.917	NA	Other genes
Albendazole_q90.TOF	II	2222527	C35A5.2.1	ugt-33	946924	0.000227270902579964	0.917	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y47H10A.2.1	Y47H10A.2	914265	0.00103430454244441	0.917	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y57A10A.2.2	Y57A10A.2	13156773	0.000551354407155766	0.917	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y105C5A.9b.1	Y105C5A.9	2063402	0.00114759129606007	0.918	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y22D7AR.5.1	glb-30	946924	0.000617108466602012	0.922	NA	Other genes
Albendazole_q90.TOF	II	2222527	C17C3.1b.1	C17C3.1	5968707	0.000394534246012375	0.923	NA	Other genes
Albendazole_q90.TOF	II	2222527	F53F4.8	F53F4.8	355941	0.000318374274742787	0.923	NA	Other genes
Albendazole_q90.TOF	II	2222527	E01G4.1a.2	tbc-14	13510131	0.000873846918926796	0.924	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y65B4BL.1.2	Y65B4BL.1	13265642	0.00115355064056049	0.924	NA	Other genes
Albendazole_q90.TOF	II	2222527	AC8.12	AC8.12	3333899	0.001347074840638	0.925	NA	Other genes
Albendazole_q90.TOF	II	2222527	B0344.2.2	wrt-9	946924	0.000277470853859378	0.925	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y46C8AL.9.1	clec-75	1653240	0.00103700425523809	0.928	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y57A10A.19.1	rsr-2	12454247	0.00057180034133002	0.928	NA	Other genes
Albendazole_q90.TOF	II	2222527	C03H5.1.1	clec-10	411981	0.00067389251051159	0.93	NA	Other genes
Albendazole_q90.TOF	II	2222527	F07H5.4	F07H5.4	7867402	0.000266136773015266	0.931	NA	Other genes
Albendazole_q90.TOF	II	2222527	F36H12.8.1	ttbk-2	2706815	0.00161815567828273	0.932	NA	Other genes
Albendazole_q90.TOF	II	2222527	T05A7.2.1	clec-140	4667966	0.00059272993186424	0.932	NA	Other genes
Albendazole_q90.TOF	II	2222527	T19C9.8.1	T19C9.8	13158734	0.00016071964923988	0.933	NA	Other genes
Albendazole_q90.TOF	II	2222527	C48D1.7	C48D1.7	9780	0.00106534023394214	0.934	NA	Other genes
Albendazole_q90.TOF	II	2222527	F25B4.3	F25B4.3	877182	0.00174250160411257	0.935	NA	Other genes
Albendazole_q90.TOF	II	2222527	C16C8.14.2	C16C8.14	3427891	7.4455537615961e-05	0.936	NA	Other genes
Albendazole_q90.TOF	II	2222527	F13G3.7b.1	F13G3.7	6049853	0.000748200719730734	0.937	NA	Other genes
Albendazole_q90.TOF	II	2222527	F54D10.7.1	F54D10.7	3665516	0.000922568588160411	0.937	NA	Other genes
Albendazole_q90.TOF	II	2222527	AC8.7	AC8.7	3333899	0.001347074840638	0.938	NA	Other genes
Albendazole_q90.TOF	II	2222527	T28A11.25.1	T28A11.25	925034	0.00123156931567027	0.938	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y51A2D.14.2	txt-14	2180709	0.000136402611150755	0.939	NA	Other genes
Albendazole_q90.TOF	II	2222527	C52E2.5.1	C52E2.5	1611691	0.000629314313561305	0.941	NA	Other genes
Albendazole_q90.TOF	II	2222527	F38E11.8	F38E11.8	5751901	4.90862634034084e-05	0.942	NA	Other genes
Albendazole_q90.TOF	II	2222527	T14B4.1.2	T14B4.1	6291478	0.000836608597630816	0.942	NA	Other genes
Albendazole_q90.TOF	II	2222527	C54D10.14b.1	pals-37	3564780	0.000149709679087727	0.943	NA	Other genes
Albendazole_q90.TOF	II	2222527	F42G2.2b.2	F42G2.2	2227220	0.000425593482974974	0.943	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y51H7C.11.2	nol-6	2212079	0.000319345230449741	0.944	NA	Other genes
Albendazole_q90.TOF	II	2222527	F02E11.3.1	F02E11.3	3249418	0.0015519068580129	0.945	NA	Other genes
Albendazole_q90.TOF	II	2222527	F10C1.7e.1	ifb-2	5751901	0.000273404206058024	0.945	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y55D9A.1c.1	efa-6	11958857	0.000248996621525987	0.945	NA	Other genes
Albendazole_q90.TOF	II	2222527	R07B7.2b.1	R07B7.2	2476363	5.40354017598806e-05	0.946	NA	Other genes
Albendazole_q90.TOF	II	2222527	T02G5.4	T02G5.4	7355693	0.000443134773647029	0.947	NA	Other genes
Albendazole_q90.TOF	II	2222527	T06D8.1i.1	srap-1	11279813	0.000764727370178893	0.947	NA	Other genes
Albendazole_q90.TOF	II	2222527	T13C2.7.1	T13C2.7	6776924	0.000884703757502288	0.947	NA	Other genes
Albendazole_q90.TOF	II	2222527	F18A12.4d.1	nep-8	3399258	0.000533998759918103	0.948	NA	Other genes
Albendazole_q90.TOF	II	2222527	K01A2.3a	K01A2.3	775060	0.000656213932549064	0.948	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y51H7C.1.2	Y51H7C.1	1367095	0.00118739657333015	0.948	NA	Other genes
Albendazole_q90.TOF	II	2222527	F42G2.3.1	fbxc-20	2227220	0.000794360244747249	0.949	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y51B9A.5.1	Y51B9A.5	8843293	0.000693989272124008	0.949	NA	Other genes
Albendazole_q90.TOF	II	2222527	F10G2.11	F10G2.11	946924	0.000736270049565352	0.95	NA	Other genes
Albendazole_q90.TOF	II	2222527	R03H10.6.1	R03H10.6	4238589	7.65970495410622e-05	0.95	NA	Other genes
Albendazole_q90.TOF	II	2222527	T09E8.1g.1	noca-1	2557816	0.000205861211842038	0.95	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZK858.6a.1	ZK858.6	3090287	0.000360034174104166	0.95	NA	Other genes
Albendazole_q90.TOF	II	2222527	E01G4.1a.1	tbc-14	13510131	0.000405479858928321	0.951	NA	Other genes
Albendazole_q90.TOF	II	2222527	F56H9.5.2	lin-25	12511453	0.000260421532388345	0.951	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y25C1A.8b.2	Y25C1A.8	3082416	0.000619609736573276	0.951	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y48E1B.8.1	Y48E1B.8	13585542	0.000126903729175154	0.951	NA	Other genes
Albendazole_q90.TOF	II	2222527	C17H11.6c.1	C17H11.6	13273993	9.15841090045348e-05	0.952	NA	Other genes
Albendazole_q90.TOF	II	2222527	B0304.6.1	sra-33	5795371	0.000124408400041551	0.953	NA	Other genes
Albendazole_q90.TOF	II	2222527	F13H8.2.2	F13H8.2	11069358	3.77817181213422e-05	0.953	NA	Other genes
Albendazole_q90.TOF	II	2222527	F20A1.7b.1	twk-11	946924	0.000457244423754128	0.954	NA	Other genes
Albendazole_q90.TOF	II	2222527	F33H1.2.1	gpd-4	10352335	0.000386538867889632	0.954	NA	Other genes
Albendazole_q90.TOF	II	2222527	T26C5.3e.2	T26C5.3	7308038	0.000328700465686422	0.954	NA	Other genes
Albendazole_q90.TOF	II	2222527	W03F11.6e.1	afd-1	946924	0.00083552107526568	0.955	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y57A10A.9.1	tag-276	12458085	0.000346246108075522	0.956	NA	Other genes
Albendazole_q90.TOF	II	2222527	F28B3.4d.1	dip-2	12132844	0.000389204226663299	0.957	NA	Other genes
Albendazole_q90.TOF	II	2222527	F35C11.2.1	F35C11.2	8028883	0.000624752744419042	0.958	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y73B6BL.44.1	Y73B6BL.44	9189408	0.000331081739459237	0.959	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y52E8A.3.2	Y52E8A.3	3693631	0.000124779415708297	0.961	NA	Other genes
Albendazole_q90.TOF	II	2222527	C16A11.3a.1	C16A11.3	3779761	0.000550832764369665	0.963	NA	Other genes
Albendazole_q90.TOF	II	2222527	C24H12.2	C24H12.2	1746993	2.94921932764594e-05	0.963	NA	Other genes
Albendazole_q90.TOF	II	2222527	F59H6.4	math-32	1734572	9.51466988802082e-05	0.963	NA	Other genes
Albendazole_q90.TOF	II	2222527	F29C12.1b.1	pqn-32	551358	0.000480347541018962	0.964	NA	Other genes
Albendazole_q90.TOF	II	2222527	T02H6.8.1	T02H6.8	622528	0.000919659056962589	0.964	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y57A10A.27.1	Y57A10A.27	12326138	0.000137053379524321	0.966	NA	Other genes
Albendazole_q90.TOF	II	2222527	Y81G3A.4a.1	Y81G3A.4	13265642	0.000341471033517731	0.968	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZC204.12.1	ZC204.12	1464906	0.000133555680797046	0.968	NA	Other genes
Albendazole_q90.TOF	II	2222527	C42C1.11c.2	ltah-1.1	12797310	0.000239529390882024	0.969	NA	Other genes
Albendazole_q90.TOF	II	2222527	F07H5.13.1	F07H5.13	13158734	0.000306155857677032	0.969	NA	Other genes
Albendazole_q90.TOF	II	2222527	F53G2.4a.1	pqn-42	2455611	0.00106232890926484	0.969	NA	Other genes
Albendazole_q90.TOF	II	2222527	ZC47.3.2	fbxa-29	3748259	0.000337686777539381	0.969	NA	Other genes
Albendazole_q90.TOF	II	2222527	C41G11.3a.2	rgs-6	499521	0.000568269396515411	0.97	NA	Other genes
Albendazole_q90.TOF	II	2222527	F28C6.4a.2	pigg-1	8486946	1.15465493450212e-05	0.97	NA	Other genes
Albendazole_q90.TOF	II	2222527	F59E12.5b.1	npl-4.2	6058955	0.000991293327370762	0.97	NA	Other genes
Albendazole_q90.TOF	II	2222527	C33F10.1.1	C33F10.1	4782347	0.000119023923881404	0.971	NA	Other genes
